0.000000000000000000e+00,4.086302713305001643e-04,4.086302713305001643e-04,1.928734880679960906e-02,1.928734880679960906e-02,1.928734880679960906e-02,1.928734880679960906e-02,4.968944099378881651e-02,6.856815952925793267e-02,1.770186335403726718e-01,3.766753841124550473e-01,3.774109186008499650e-01,3.790454396861719366e-01,5.787021902582543120e-01,7.654462242562929397e-01,7.661817587446878575e-01,7.669172932330826642e-01,7.669172932330826642e-01,7.877574370709382601e-01,8.064727034978751430e-01,8.068813337692056775e-01,8.072899640405361010e-01,8.080254985289310188e-01,9.164759725400457580e-01,9.553775743707093593e-01,9.553775743707093593e-01,9.590552468126838370e-01,9.590552468126838370e-01,9.894573389996731416e-01,1.000000000000000000e+00
7.523888345496952668e-05,1.354299902189451616e-03,1.354299902189451616e-03,1.986306523211195385e-02,1.993830411556692453e-02,1.993830411556692453e-02,1.993830411556692453e-02,5.341960725302836305e-02,7.192837258295087244e-02,1.801218869911970499e-01,3.765706116921224700e-01,3.777744338274020008e-01,3.802573169814160159e-01,5.767060416823414082e-01,7.580317508088180167e-01,7.592355729440974921e-01,7.604393950793769674e-01,7.604393950793769674e-01,7.830862989993228052e-01,8.017455420961553392e-01,8.030246031148897679e-01,8.043036641336243076e-01,8.055074862689037829e-01,9.137010006771499881e-01,9.520728312391844028e-01,9.521480701226393561e-01,9.566624031299375552e-01,9.567376420133925086e-01,9.902189451508539575e-01,1.000000000000000000e+00
3.989434374715365716e-02,7.373166955096092934e-02,7.760269605610711774e-02,8.989889789598323744e-02,1.297932416431369085e-01,1.336642681482830830e-01,1.375352946534292853e-01,1.601694143364605083e-01,1.724656161763366558e-01,2.696966936879497401e-01,4.029510884415702932e-01,4.042262501138537134e-01,4.060023681573913801e-01,5.392567629110118776e-01,6.506057017943346343e-01,6.518808634666181101e-01,6.531560251389015859e-01,6.550232261590308580e-01,6.730121140358866771e-01,6.930959103743510319e-01,7.269332361781583041e-01,7.607705619819655762e-01,7.620457236542490520e-01,8.592768011658621363e-01,8.850532835413060795e-01,9.249476272884598060e-01,9.289552782584934443e-01,9.688496220056471708e-01,9.914837416886783661e-01,1.000000000000000000e+00
3.656738425243290930e-02,7.090196739267809467e-02,7.507267135695327998e-02,8.855373467582255964e-02,1.251211189282554759e-01,1.292918228925306612e-01,1.334625268568058187e-01,1.557905379786830580e-01,1.692716012975523376e-01,2.671778236508404736e-01,3.979441378438724475e-01,3.996713990816025408e-01,4.018620718709188244e-01,5.326283860639507983e-01,6.482706323461262521e-01,6.499978935838564009e-01,6.517251548215865498e-01,6.547583940683321391e-01,6.769600202215949603e-01,6.954543539621688142e-01,7.297889371024139926e-01,7.641235202426591711e-01,7.658507814803893199e-01,8.637570038336773726e-01,8.895816657538863081e-01,9.261490500063191966e-01,9.301933690019800194e-01,9.667607532544129079e-01,9.890887643762902304e-01,1.000000000000000000e+00
3.399935546245568679e-02,6.836126329358685472e-02,7.182565259426361426e-02,8.415243312922977836e-02,1.181517885916854721e-01,1.216161778923622316e-01,1.250805671930390051e-01,1.482839187882694088e-01,1.606106993232355729e-01,2.547131807927811575e-01,3.924427972929422914e-01,3.945375443119561454e-01,3.965920077344505246e-01,5.343216242346117140e-01,6.536416371253626068e-01,6.557363841443764052e-01,6.578311311633903147e-01,6.608121173058331133e-01,6.832903641637125824e-01,7.009345794392523032e-01,7.352964872703835475e-01,7.696583951015146807e-01,7.717531421205284792e-01,8.658556235900741749e-01,8.927650660650983117e-01,9.267644215275540054e-01,9.305510796003867435e-01,9.645504350628424373e-01,9.877537866580727854e-01,1.000000000000000000e+00
3.438967136150234555e-02,6.600156494522692319e-02,6.975743348982785252e-02,8.482003129890454407e-02,1.192097026604068827e-01,1.229655712050078259e-01,1.267214397496087552e-01,1.497261345852895220e-01,1.647887323943661997e-01,2.550860719874804561e-01,3.944053208137714983e-01,3.962441314553990512e-01,3.980438184663536716e-01,5.373630672926447138e-01,6.566118935837245152e-01,6.584507042253521236e-01,6.602895148669796210e-01,6.632237871674491192e-01,6.874804381846635337e-01,7.071205007824725719e-01,7.387323943661971981e-01,7.703442879499217133e-01,7.721830985915493217e-01,8.624804381846635781e-01,8.915101721439749882e-01,9.258998435054772713e-01,9.302816901408450523e-01,9.646713615023474464e-01,9.876760563380281299e-01,1.000000000000000000e+00
3.347916357704285722e-02,7.059172475159423976e-02,7.467002817736911879e-02,8.946314696722526549e-02,1.229423105442681297e-01,1.270206139700429948e-01,1.310989173958178877e-01,1.544935488654901323e-01,1.692866676553462790e-01,2.565623609669286931e-01,3.937787335014088508e-01,3.959291116713629100e-01,3.985243956695832535e-01,5.357407682040634667e-01,6.496737357259380063e-01,6.518241138958920100e-01,6.539744920658460137e-01,6.569034554352661814e-01,6.814103514756043589e-01,6.996885659202135566e-01,7.368011270947649738e-01,7.739136882693162800e-01,7.760640664392703947e-01,8.633397597508527532e-01,8.897745810470116812e-01,9.232537446240546286e-01,9.281106332492955469e-01,9.615897968263383833e-01,9.849844282960106279e-01,1.000000000000000000e+00
3.174991267900803549e-02,6.950750960530911737e-02,7.345441844219349758e-02,8.864827104435905880e-02,1.203981837233670943e-01,1.243450925602514884e-01,1.282920013971358686e-01,1.527069507509605240e-01,1.679008033531260990e-01,2.515193852602165547e-01,3.894166957736640011e-01,3.923506811037373310e-01,3.940272441494935274e-01,5.319245546629409738e-01,6.524275235766677783e-01,6.553615089067411636e-01,6.582954942368145490e-01,6.618232623122598524e-01,6.847712190010478706e-01,7.030387705204330651e-01,7.407963674467341608e-01,7.785539643730352566e-01,7.814879497031086419e-01,8.651065316101991254e-01,8.908487600419140451e-01,9.225986727209221083e-01,9.263709395738735086e-01,9.581208522528815719e-01,9.825358016067062827e-01,1.000000000000000000e+00
3.312277551543912207e-02,7.269054413698014527e-02,7.612146086510404586e-02,9.138423060890756011e-02,1.245070061243466891e-01,1.279379228524705758e-01,1.313688395805944764e-01,1.547439638310834642e-01,1.700067335748869646e-01,2.596915381408920198e-01,3.939461955301888363e-01,3.964472376310642088e-01,3.987879565203449883e-01,5.330426139096418048e-01,6.362266328919100600e-01,6.387276749927854880e-01,6.412287170936608049e-01,6.442107288293199563e-01,6.704075416038733914e-01,6.890691634334819016e-01,7.286369320550228901e-01,7.682047006765639896e-01,7.707057427774393066e-01,8.603905473434443341e-01,8.884471093724949364e-01,9.215698848879341210e-01,9.252252541122903962e-01,9.583480296277294697e-01,9.817231538782185130e-01,1.000000000000000000e+00
3.374023582523983517e-02,7.336125219044224710e-02,7.662835249042145025e-02,9.156791113487183775e-02,1.253081469601116660e-01,1.285752472600908969e-01,1.318423475600701000e-01,1.549496569544684954e-01,1.698892155989188968e-01,2.559624580474620381e-01,3.895868603166117161e-01,3.929727642638629059e-01,3.951409308265763642e-01,5.287653330957260422e-01,6.318274971041610844e-01,6.352134010514123297e-01,6.385993049986634640e-01,6.424604235350025450e-01,6.700525706139178750e-01,6.888235468828892705e-01,7.284445632480917032e-01,7.680655796132941360e-01,7.714514835605452703e-01,8.575247260090884671e-01,8.849683685289138069e-01,9.187086043541536906e-01,9.224806201550387330e-01,9.562208559802786167e-01,9.793281653746770399e-01,1.000000000000000000e+00
3.545743435357082834e-02,7.629480961141774098e-02,7.924959580754864508e-02,9.360539666610916132e-02,1.290628310196799966e-01,1.320176172158109007e-01,1.349724034119418048e-01,1.570496738585047680e-01,1.714054747170652704e-01,2.555611306238501634e-01,3.869933656687294388e-01,3.898087751574956794e-01,3.926799353292078076e-01,5.241121703740870830e-01,6.291464570440987725e-01,6.319618665328650131e-01,6.347772760216312538e-01,6.386519484863689700e-01,6.646596420806154537e-01,6.838936276969392880e-01,7.247310029547862076e-01,7.655683782126331272e-01,7.683837877013993678e-01,8.525394436081842331e-01,8.799130289346044353e-01,9.153704632881752845e-01,9.192451357529130007e-01,9.547025701064838499e-01,9.767798405530467853e-01,1.000000000000000000e+00
3.769825241672725147e-02,8.196677168322696883e-02,8.514419581549398375e-02,9.995422355063683650e-02,1.376524759673640741e-01,1.408299000996310890e-01,1.440073242318981039e-01,1.640412526590731557e-01,1.788512803942160223e-01,2.590947033955354750e-01,3.850337937905592978e-01,3.882919998922906846e-01,3.902307671594366645e-01,5.161698575544605427e-01,6.212941271508198859e-01,6.245523332525513283e-01,6.278105393542827706e-01,6.311764547486334864e-01,6.593155074454049025e-01,6.795109998115087535e-01,7.237795190780084154e-01,7.680480383445081882e-01,7.713062444462396305e-01,8.515496674475590000e-01,8.781269354013517825e-01,9.158251878180789785e-01,9.196219403829065664e-01,9.573201927996337623e-01,9.773541212268088696e-01,1.000000000000000000e+00
3.737067877870300231e-02,8.279081503911178697e-02,8.533938935150138516e-02,9.919253091092607166e-02,1.365632096896290670e-01,1.391117840020186791e-01,1.416603583144082634e-01,1.609891496341155637e-01,1.748422911935402502e-01,2.495584153419126983e-01,3.804945748170577846e-01,3.845571536714610383e-01,3.870804945748170800e-01,5.180166540499621108e-01,6.203885944991168744e-01,6.244511733535200726e-01,6.285137522079232708e-01,6.324501640171587002e-01,6.603835478173101237e-01,6.808983093615947890e-01,7.263184456220035390e-01,7.717385818824122889e-01,7.758011607368155982e-01,8.505172848851879630e-01,8.791319707292455377e-01,9.165026495079485747e-01,9.207166288165531398e-01,9.580873075952560658e-01,9.774160989149633938e-01,1.000000000000000000e+00
3.742878434577754515e-02,8.211735859035072804e-02,8.521839467294886616e-02,1.005793408495396501e-01,1.380081251953171884e-01,1.411091612779153404e-01,1.442101973605134646e-01,1.647635760475011368e-01,1.801245222240919208e-01,2.512560398086492452e-01,3.825813120507704501e-01,3.861871679607682961e-01,3.884949157431669131e-01,5.198201879852880625e-01,6.202793336378278344e-01,6.238851895478256804e-01,6.274910454578235264e-01,6.311209404072213314e-01,6.597273972932041763e-01,6.825885237625904933e-01,7.272770980071636693e-01,7.719656722517368452e-01,7.755715281617346912e-01,8.467030457462919601e-01,8.762229861294742461e-01,9.136517704752518121e-01,9.175701338974494581e-01,9.549989182432270240e-01,9.755522969302147240e-01,1.000000000000000000e+00
4.003346324144545221e-02,8.922850904935827887e-02,9.237078903874798574e-02,1.060621518496602661e-01,1.460956150911057183e-01,1.492378950804954252e-01,1.523801750698851321e-01,1.714787079924095514e-01,1.851700708033218457e-01,2.570752310800057394e-01,3.847660633761145754e-01,3.884388581689077746e-01,3.906221306290681428e-01,5.183129629251770343e-01,6.103572813156766808e-01,6.140300761084698244e-01,6.177028709012630792e-01,6.215593054336958634e-01,6.481258544348996731e-01,6.710400130588258794e-01,7.202350588667387754e-01,7.694301046746515604e-01,7.731028994674447041e-01,8.450080597441286256e-01,8.736150502968842435e-01,9.136485135383296541e-01,9.171988818380297781e-01,9.572323450794751887e-01,9.763308780019995803e-01,1.000000000000000000e+00
4.094002359132565411e-02,9.198802286543870943e-02,9.509118954722801942e-02,1.086652753833590446e-01,1.496052989746846917e-01,1.527084656564740017e-01,1.558116323382633117e-01,1.750657835042192245e-01,1.886398693403502358e-01,2.547318755103892829e-01,3.797296071136920248e-01,3.845204609382088523e-01,3.866981217675347082e-01,5.116958533708374501e-01,6.005988567280645674e-01,6.053897105525813949e-01,6.101805643770982224e-01,6.149169766808819659e-01,6.430632428999183414e-01,6.677615461391888108e-01,7.188095454133018869e-01,7.698575446874149630e-01,7.746483985119317905e-01,8.407404046819707544e-01,8.678159876599219613e-01,9.087560112512476085e-01,9.130931857363215887e-01,9.540332093276472358e-01,9.732873604936030931e-01,1.000000000000000000e+00
4.170928317586894418e-02,9.326514691860969541e-02,9.629886452283956122e-02,1.102366299731299265e-01,1.519459131489988846e-01,1.549796307532287365e-01,1.580133483574586162e-01,1.765970356245124273e-01,1.905348010748028065e-01,2.564098119095085115e-01,3.793533847620698674e-01,3.843806882205079156e-01,3.870330241830631790e-01,5.099765970356244793e-01,5.985611510791366552e-01,6.035884545375748145e-01,6.086157579960128627e-01,6.127242784085984439e-01,6.428880991592268446e-01,6.678512611597469117e-01,7.194071249024875936e-01,7.709629886452283865e-01,7.759902921036664347e-01,8.418653029383721398e-01,8.677645835139117247e-01,9.094738666897806967e-01,9.134957094565311353e-01,9.552049926324001072e-01,9.737886798994539461e-01,1.000000000000000000e+00
4.116763969974979176e-02,9.432860717264386630e-02,9.684737281067556935e-02,1.108423686405337755e-01,1.520100083402835811e-01,1.545287739783152703e-01,1.570475396163469595e-01,1.752627189324436896e-01,1.892577147623019096e-01,2.538448707256046877e-01,3.805170975813177425e-01,3.854879065888240364e-01,3.879399499582985578e-01,5.146121768140117236e-01,5.963469557964971024e-01,6.013177648040033407e-01,6.062885738115095791e-01,6.114428690575479663e-01,6.404003336113427425e-01,6.662051709758132212e-01,7.193661384487072263e-01,7.725271059216013425e-01,7.774979149291075808e-01,8.420850708924103589e-01,8.691075896580483517e-01,9.102752293577981435e-01,9.141784820683903634e-01,9.553461217681401552e-01,9.735613010842368853e-01,1.000000000000000000e+00
4.098010195691498270e-02,9.209011675711231693e-02,9.544482815326427172e-02,1.087978950830455482e-01,1.497779970399605309e-01,1.531327084361124857e-01,1.564874198322644405e-01,1.755632297319519863e-01,1.889162966617332629e-01,2.538398289754974502e-01,3.814175300115112410e-01,3.861042591679000324e-01,3.889491859891465175e-01,5.165268870251603639e-01,6.010195691498109172e-01,6.057062983061995975e-01,6.103930274625883889e-01,6.148659759907909583e-01,6.438908074329879883e-01,6.696760401249794992e-01,7.207860549251767779e-01,7.718960697253741676e-01,7.765827988817628480e-01,8.415063311955270908e-01,8.694293701693800447e-01,9.104094721262949719e-01,9.141259661239927725e-01,9.551060680809076997e-01,9.741818779805953010e-01,1.000000000000000000e+00
4.121482107727575395e-02,9.301380330694067333e-02,9.571268310923959632e-02,1.094346984896028135e-01,1.506495195668785536e-01,1.533483993691774905e-01,1.560472791714764274e-01,1.741590388085909047e-01,1.878810541889540942e-01,2.528004942526866916e-01,3.807859268050791113e-01,3.859885866649324648e-01,3.882972669777423613e-01,5.162826995301348365e-01,5.988911831173687750e-01,6.040938429772221285e-01,6.092965028370754821e-01,6.135724389093923925e-01,6.428048839969434658e-01,6.695335490269400669e-01,7.213325312566049030e-01,7.731315134862698502e-01,7.783341733461232037e-01,8.432536134098558289e-01,8.697709203830458202e-01,9.109857414603216297e-01,9.152129025964523823e-01,9.564277236737281918e-01,9.745394833108426136e-01,1.000000000000000000e+00
4.086977707394323645e-02,9.195699841637226812e-02,9.488061883298817833e-02,1.088134973809233713e-01,1.496832744548666216e-01,1.526068948714825180e-01,1.555305152880984421e-01,1.729504202704348903e-01,1.868832988183700694e-01,2.647551467901084199e-01,3.806340601778535615e-01,3.860701668899987893e-01,3.883542453404799644e-01,5.042331587282251615e-01,5.818309172859057465e-01,5.872670239980509743e-01,5.927031307101960911e-01,5.977585576805944934e-01,6.251827262760385473e-01,6.604945791204774874e-01,7.115818004629065330e-01,7.626690218053355785e-01,7.681051285174808063e-01,8.459769764892191013e-01,8.726702399805091881e-01,9.135400170544524245e-01,9.172706785235716920e-01,9.581404555975149284e-01,9.755603605798514044e-01,1.000000000000000000e+00
4.126606232640478433e-02,9.202453987730060958e-02,9.515306901077434654e-02,1.084302414308823959e-01,1.496963037572871802e-01,1.528248328907609310e-01,1.559533620242346541e-01,1.730000305222354484e-01,1.862772029423434839e-01,2.657876262857491456e-01,3.787198974452888889e-01,3.843970332387143807e-01,3.864572841314897755e-01,4.993895552910295188e-01,5.754051826755791632e-01,5.810823184690047105e-01,5.867594542624301468e-01,5.911699172847418859e-01,6.191893294264871894e-01,6.581814852119769466e-01,7.089399627628727441e-01,7.596984403137685415e-01,7.653755761071940888e-01,8.448859994505997228e-01,8.713182553490217419e-01,9.125843176754265818e-01,9.167506028141501062e-01,9.580166651405549461e-01,9.750633336385556849e-01,1.000000000000000000e+00
4.152705550585987504e-02,9.271191837105993705e-02,9.533483936504086320e-02,1.090559000560971520e-01,1.505829555619570270e-01,1.532058765559379532e-01,1.558287975499188793e-01,1.731279469957699713e-01,1.868490076868262739e-01,2.647634064617856997e-01,3.769880376609002770e-01,3.821125885046318116e-01,3.843413132798641496e-01,4.965659444789787269e-01,5.721454887275042589e-01,5.772700395712357935e-01,5.823945904149673281e-01,5.870339766817774807e-01,6.162803038343163120e-01,6.572160650120533187e-01,7.084009278772533946e-01,7.595857907424534705e-01,7.647103415861848941e-01,8.426247403611444309e-01,8.702184756735449334e-01,9.117455311794047113e-01,9.162181421228982048e-01,9.577451976287580937e-01,9.750443470746091856e-01,1.000000000000000000e+00
4.290448930400723310e-02,9.358240433865622210e-02,9.626393492015666853e-02,1.086321181078638148e-01,1.515366074118710549e-01,1.542181379933715013e-01,1.568996685748719477e-01,1.743597469117204035e-01,1.867279300994275359e-01,2.612383247966255095e-01,3.765290750225971927e-01,3.817264236215727746e-01,3.841367881892135960e-01,4.994275384151852792e-01,5.768454353720999794e-01,5.820427839710756723e-01,5.872401325700512542e-01,5.918650195842121153e-01,6.208948478457366749e-01,6.607562518830972786e-01,7.114341669177463023e-01,7.621120819523953260e-01,7.673094305513709079e-01,8.418198252485687982e-01,8.685296776137391150e-01,9.114341669177462579e-01,9.153811388972582508e-01,9.582856282012653937e-01,9.757457065381138772e-01,1.000000000000000000e+00
4.257556637221320689e-02,9.330869539090198839e-02,9.664383150051078508e-02,1.111111111111111049e-01,1.536866774833243188e-01,1.570218135929331293e-01,1.603569497025419122e-01,1.769274683011838323e-01,1.913947479117841521e-01,2.666756805480439696e-01,3.798900306471966748e-01,3.853884982873625464e-01,3.878823388017547114e-01,5.010966889009074166e-01,5.783606754401778849e-01,5.838591430803437010e-01,5.893576107205096282e-01,5.939246439516856491e-01,6.231446427498347207e-01,6.612282915690163021e-01,7.119614205877050628e-01,7.626945496063938235e-01,7.681930172465597506e-01,8.434739498828195403e-01,8.713719127456283076e-01,9.139474791178414659e-01,9.177783787032028906e-01,9.603539450754161599e-01,9.769244636740580523e-01,1.000000000000000000e+00
4.079638451203126959e-02,9.122694515695614625e-02,9.405154513252718396e-02,1.079607914987174844e-01,1.487571760107487540e-01,1.515817759863197778e-01,1.544063759618908016e-01,1.718730914865029824e-01,1.857823378526932967e-01,2.619701966532307358e-01,3.781299621350922013e-01,3.831684377671918940e-01,3.856724074752656550e-01,5.018321729571271206e-01,5.807988274093074388e-01,5.858373030414071314e-01,5.908757786735068240e-01,5.956699645779894858e-01,6.247557102723830802e-01,6.647581531696592494e-01,7.151887138145840428e-01,7.656192744595089472e-01,7.706577500916086398e-01,8.468456088921461067e-01,8.731220227189446792e-01,9.139184072309759488e-01,9.177812385489190206e-01,9.585776230609502901e-01,9.760443385855624987e-01,1.000000000000000000e+00
4.090010413679651124e-02,9.197241129506934787e-02,9.509651519038922474e-02,1.082569915030410918e-01,1.491570956398376169e-01,1.522811995351574799e-01,1.554053034304773706e-01,1.723388520804720880e-01,1.854993283931239412e-01,2.614437283991608574e-01,3.775939872319232227e-01,3.831630420018412586e-01,3.857136389018850364e-01,5.018638977346473462e-01,5.776724671365399688e-01,5.832415219064579492e-01,5.888105766763760407e-01,5.944249083143422485e-01,6.246698561704825403e-01,6.625213178587059382e-01,7.135936250169788719e-01,7.646659321752516947e-01,7.702349869451696751e-01,8.461793869512066468e-01,8.731493080185332989e-01,9.140494121553298656e-01,9.180337765435638842e-01,9.589338806803604509e-01,9.758674293303550851e-01,1.000000000000000000e+00
4.222248689852310666e-02,9.251429252024773175e-02,9.573010957598857007e-02,1.087720343020485980e-01,1.509945212005716908e-01,1.542103382563125291e-01,1.574261553120533674e-01,1.743985231062410712e-01,1.874404478323010992e-01,2.627143878037160318e-01,3.762208194378275361e-01,3.818336112434492779e-01,3.842008099094806894e-01,4.977072415435921937e-01,5.735618151500714301e-01,5.791746069556932275e-01,5.847873987613149138e-01,5.902215340638399255e-01,6.200720581229156592e-01,6.596742496426869495e-01,7.099660552644115885e-01,7.602578608861362275e-01,7.658706526917580248e-01,8.411445926631729852e-01,8.691787756074320637e-01,9.114012625059552120e-01,9.156145783706527430e-01,9.578370652691757803e-01,9.748094330633635396e-01,1.000000000000000000e+00
